,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
338,405100295,8/26/2014,265000.0,3,1.75,1420,8250,1.0,0.0,0.0,3,7,1420,0.0,1954,0.0,98133,47.7535,-122.354,1740,8000
339,4268200055,5/1/2015,245000.0,3,1.75,1740,11547,1.0,0.0,0.0,3,7,1740,0.0,1954,0.0,98178,47.4945,-122.22,880,78408
342,6414100671,9/9/2014,425000.0,3,1.75,2500,6840,1.0,0.0,0.0,3,8,1300,1200.0,1957,0.0,98125,47.7222,-122.32,1580,8691
343,7004200060,10/17/2014,309600.0,4,1.75,1275,20000,1.0,0.0,0.0,4,6,1275,0.0,1991,0.0,98070,47.3796,-122.49,1660,20000
345,3969300030,7/23/2014,165000.0,4,1.0,1000,7134,1.0,0.0,0.0,3,6,1000,0.0,1943,0.0,98178,47.4897,-122.24,1020,7138
346,3969300030,12/29/2014,239900.0,4,1.0,1000,7134,1.0,0.0,0.0,3,6,1000,0.0,1943,0.0,98178,47.4897,-122.24,1020,7138
347,4048400070,12/5/2014,320000.0,2,1.0,1070,32633,1.0,0.0,0.0,4,6,1070,0.0,1930,0.0,98059,47.4716,-122.07799999999999,1360,32156
348,808000070,10/21/2014,206600.0,3,2.0,1390,13464,1.0,0.0,0.0,4,7,1390,0.0,1987,0.0,98030,47.3581,-122.17299999999999,1720,12080
349,7374200030,4/16/2015,387000.0,4,1.75,2500,7690,1.0,0.0,0.0,3,7,1250,1250.0,1973,0.0,98155,47.7713,-122.307,2040,8646
350,7325600160,6/4/2014,299000.0,1,0.75,560,12120,1.0,0.0,0.0,3,4,560,0.0,1967,0.0,98014,47.675,-121.854,1300,19207
352,616000140,1/26/2015,315000.0,3,1.0,1900,14400,1.0,0.0,0.0,4,7,1300,600.0,1954,0.0,98166,47.4147,-122.337,1940,14400
353,3363900111,12/3/2014,437500.0,2,1.0,990,3120,1.0,0.0,2.0,5,7,790,200.0,1907,0.0,98103,47.68,-122.353,1930,3120
354,9262800171,3/24/2015,252000.0,4,1.5,1550,19800,1.0,0.0,0.0,4,7,1050,500.0,1969,0.0,98001,47.3117,-122.27,1640,22654
355,6607000126,6/4/2014,375000.0,4,1.75,2200,7475,1.0,0.0,0.0,5,7,1100,1100.0,1955,0.0,98118,47.543,-122.28,1600,5766
356,5416510830,8/6/2014,300000.0,4,2.5,1910,4862,2.0,0.0,0.0,3,7,1910,0.0,2005,0.0,98038,47.3607,-122.03399999999999,2010,5091
357,2201500030,10/6/2014,420000.0,4,1.0,1750,9600,1.5,0.0,0.0,4,7,1750,0.0,1954,0.0,98006,47.5759,-122.137,1750,10530
361,1072010350,8/28/2014,380000.0,5,2.5,2760,11340,2.0,0.0,0.0,4,9,2760,0.0,1978,0.0,98059,47.4769,-122.141,2470,11340
362,8856950070,12/10/2014,329500.0,4,2.5,1820,7912,2.0,0.0,0.0,3,7,1820,0.0,1994,0.0,98038,47.3845,-122.029,1820,8168
369,3291800710,11/20/2014,338000.0,4,3.0,2090,7500,1.0,0.0,0.0,3,7,1370,720.0,1986,0.0,98056,47.4888,-122.182,1810,7650
370,6838700060,12/4/2014,280000.0,3,2.25,1430,7222,2.0,0.0,0.0,3,7,1430,0.0,1993,0.0,98056,47.5112,-122.19,1430,7220
371,2231500030,10/1/2014,315000.0,4,2.25,2180,10754,1.0,0.0,0.0,5,7,1100,1080.0,1954,0.0,98133,47.7711,-122.34100000000001,1810,6929
373,7683900200,12/23/2014,380000.0,5,3.0,3450,9914,2.0,0.0,0.0,3,9,3450,0.0,2004,0.0,98023,47.2813,-122.345,2860,9721
374,8155830060,8/11/2014,297000.0,3,2.25,1450,7562,2.0,0.0,0.0,3,7,1450,0.0,1994,0.0,98056,47.5038,-122.189,1650,7625
377,1545804860,10/27/2014,275000.0,3,3.0,1590,7750,1.0,0.0,0.0,3,7,1060,530.0,1997,0.0,98038,47.3624,-122.045,1680,7500
379,7132300695,4/21/2015,435000.0,3,1.5,1300,3348,1.5,0.0,0.0,3,7,1300,0.0,1904,2014.0,98144,47.592,-122.307,1590,2577
380,1726059053,9/16/2014,270000.0,2,1.5,1380,209959,1.0,0.0,0.0,1,6,1380,0.0,1954,0.0,98011,47.7461,-122.195,3130,19868
382,808300310,3/13/2015,389000.0,4,2.25,2130,5337,2.0,0.0,0.0,3,7,2130,0.0,2001,0.0,98019,47.7237,-121.959,2300,6930
386,9517200030,6/25/2014,365500.0,3,2.0,1410,9600,1.0,0.0,0.0,4,7,1410,0.0,1983,0.0,98072,47.7591,-122.146,1410,9600
387,2460700700,5/15/2014,252350.0,3,2.0,1650,7352,1.0,0.0,0.0,3,7,1160,490.0,1979,0.0,98058,47.4612,-122.169,1710,7350
388,1223039290,9/5/2014,403950.0,4,2.5,2120,13780,2.0,0.0,0.0,3,8,2120,0.0,1993,0.0,98146,47.4987,-122.365,1880,12000
389,2890100060,8/1/2014,385000.0,4,1.5,2040,10726,1.0,0.0,0.0,3,7,1380,660.0,1954,0.0,98177,47.772,-122.35799999999999,1610,10020
390,7972600860,12/10/2014,345000.0,4,1.0,1550,7620,1.5,0.0,0.0,3,7,1550,0.0,1957,0.0,98106,47.5287,-122.35,1450,7620
392,4047200695,6/18/2014,330000.0,3,2.5,1600,26977,2.0,0.0,0.0,3,8,1600,0.0,2005,0.0,98019,47.7736,-121.90100000000001,1790,27743
395,3649100320,4/30/2015,330000.0,2,1.0,1220,10000,1.0,0.0,0.0,5,7,1220,0.0,1950,0.0,98028,47.7405,-122.241,2000,9600
397,5175800060,6/23/2014,365000.0,4,2.0,1940,25600,1.0,0.0,0.0,1,8,1940,0.0,1962,0.0,98006,47.5722,-122.12899999999999,2000,10071
398,1604601375,6/19/2014,378750.0,3,2.5,2160,3000,1.5,0.0,0.0,3,7,1260,900.0,1909,2011.0,98118,47.5644,-122.289,1060,3500
399,2473251090,6/19/2014,269900.0,4,1.75,1530,8750,1.5,0.0,0.0,4,7,1530,0.0,1968,0.0,98058,47.4556,-122.15700000000001,1390,8750
401,3420069065,8/25/2014,360000.0,4,1.75,3730,16980,1.0,0.0,0.0,4,7,2150,1580.0,1974,0.0,98022,47.1775,-122.022,1880,16963
402,6021501685,4/22/2015,352000.0,2,1.0,940,5000,1.0,0.0,0.0,4,7,940,0.0,1937,0.0,98117,47.6879,-122.385,1560,4500
403,1151100070,2/24/2015,437000.0,3,2.5,1750,22357,2.0,0.0,0.0,3,8,1750,0.0,1994,0.0,98045,47.4807,-121.779,2430,22357
404,8856950240,6/18/2014,322500.0,4,2.5,1820,6753,2.0,0.0,0.0,3,7,1820,0.0,1994,0.0,98038,47.3845,-122.03200000000001,1820,7107
407,8078520310,4/17/2015,278500.0,3,2.0,1570,5250,1.0,0.0,0.0,3,7,1570,0.0,1998,0.0,98092,47.3163,-122.18799999999999,1570,5250
408,1565950030,4/27/2015,364950.0,4,2.5,1930,6957,2.0,0.0,0.0,3,8,1930,0.0,1995,0.0,98055,47.4309,-122.191,2090,6996
410,6700400140,3/18/2015,268000.0,3,2.5,1550,8134,2.0,0.0,0.0,3,7,1550,0.0,1991,0.0,98031,47.403999999999996,-122.191,1550,8134
414,1678400105,2/12/2015,339000.0,4,1.5,2390,7480,1.5,0.0,2.0,3,7,2390,0.0,1920,0.0,98178,47.504,-122.227,2850,6867
417,2697100140,1/5/2015,423000.0,4,2.25,2200,9351,1.0,0.0,0.0,5,7,1290,910.0,1962,0.0,98133,47.7448,-122.333,1910,8660
418,8724300030,12/23/2014,355000.0,3,2.25,1860,5028,2.0,0.0,0.0,3,8,1860,0.0,2012,0.0,98019,47.7318,-121.98200000000001,2320,5465
423,1442860160,1/7/2015,380000.0,3,2.5,2280,10255,2.0,0.0,0.0,4,8,2280,0.0,1985,0.0,98058,47.4334,-122.161,2310,10094
424,7942600310,7/17/2014,375000.0,2,1.0,940,5120,1.0,0.0,0.0,3,7,940,0.0,1909,0.0,98122,47.6073,-122.30799999999999,1300,5120
425,1545808560,4/3/2015,245000.0,3,2.5,1530,8500,1.0,0.0,0.0,5,7,1030,500.0,1996,0.0,98038,47.3592,-122.046,1850,8140
426,936000060,11/14/2014,310000.0,5,1.75,2190,27260,1.0,0.0,0.0,4,7,2190,0.0,1947,0.0,98166,47.4546,-122.337,1620,39480
428,3754700160,5/6/2014,397000.0,4,2.0,1440,7680,1.0,0.0,0.0,3,7,1200,240.0,1971,0.0,98034,47.7245,-122.2,1460,9660
429,305500140,5/12/2015,365000.0,3,2.5,2200,4052,2.0,0.0,0.0,3,8,2200,0.0,2005,0.0,98058,47.4362,-122.178,2310,5082
430,5468750060,10/28/2014,328500.0,4,3.0,2290,8250,2.0,0.0,0.0,3,9,2290,0.0,1990,0.0,98042,47.3739,-122.156,2290,8250
433,646910160,9/3/2014,237000.0,3,2.5,1490,2138,2.0,0.0,0.0,3,7,1490,0.0,2005,0.0,98055,47.4324,-122.197,1490,2094
438,9528102772,7/8/2014,438000.0,2,2.0,1270,1372,3.0,0.0,0.0,3,8,1270,0.0,2000,0.0,98115,47.6776,-122.318,1610,3090
440,3353401710,9/23/2014,227950.0,3,1.5,1670,8230,1.0,0.0,0.0,5,7,1670,0.0,1954,0.0,98001,47.2613,-122.255,2077,4910
441,8159610030,7/22/2014,196000.0,3,2.25,2070,11576,2.0,0.0,0.0,3,7,2070,0.0,1974,0.0,98001,47.3417,-122.271,1890,7519
443,822079033,4/22/2015,350000.0,3,1.5,1250,219978,1.0,0.0,0.0,4,6,1250,0.0,1980,0.0,98038,47.4056,-121.955,1930,210394
444,8857600960,8/19/2014,205000.0,3,1.0,940,7980,1.0,0.0,0.0,4,7,940,0.0,1960,0.0,98032,47.3838,-122.289,1150,8050
445,1774000200,12/2/2014,400000.0,3,1.75,1920,9102,1.0,0.0,0.0,3,7,1920,0.0,1968,0.0,98072,47.7487,-122.08200000000001,1920,9760
451,3775300030,12/31/2014,333500.0,3,1.75,1220,9732,1.0,0.0,0.0,3,7,1220,0.0,1965,0.0,98011,47.7736,-122.214,1630,10007
452,2525300030,2/22/2015,232000.0,3,1.0,1400,10403,1.0,0.0,0.0,4,6,1400,0.0,1976,0.0,98038,47.361999999999995,-122.029,1230,10209
459,1796360350,1/28/2015,255000.0,3,1.75,1240,8659,1.0,0.0,0.0,5,7,1240,0.0,1986,0.0,98042,47.3663,-122.089,1490,8223
461,1843100340,3/5/2015,348000.0,3,2.25,2570,8491,2.0,0.0,0.0,4,8,2570,0.0,1989,0.0,98042,47.3759,-122.125,2400,8049
462,8944290160,11/4/2014,230000.0,3,2.0,1510,3413,2.0,0.0,0.0,3,7,1510,0.0,1985,0.0,98031,47.3912,-122.167,1570,3777
463,4166600473,12/9/2014,359500.0,4,2.25,2390,11250,2.0,0.0,0.0,3,9,2390,0.0,1988,0.0,98023,47.3305,-122.37100000000001,2480,11250
464,7282300125,11/12/2014,330000.0,3,1.0,980,7000,1.0,0.0,0.0,3,6,980,0.0,1953,0.0,98133,47.7617,-122.35700000000001,1220,7000
467,2621760350,10/15/2014,325000.0,4,2.5,1850,7324,2.0,0.0,0.0,3,8,1850,0.0,1997,0.0,98042,47.3701,-122.10700000000001,2100,7329
468,1723049270,1/7/2015,340500.0,3,2.0,2270,28025,1.0,0.0,0.0,4,7,1920,350.0,1947,0.0,98168,47.4857,-122.318,1770,14833
469,4123840310,1/6/2015,342500.0,3,2.5,1810,5192,2.0,0.0,0.0,3,8,1810,0.0,1993,0.0,98038,47.3724,-122.042,1810,6200
470,2172000075,6/23/2014,290900.0,2,2.0,1610,17600,2.0,0.0,0.0,3,6,1610,0.0,1930,1983.0,98178,47.4855,-122.266,1310,12950
478,66000070,4/6/2015,315000.0,2,1.0,630,6550,1.0,0.0,0.0,3,5,630,0.0,1918,0.0,98126,47.5486,-122.38,1420,6550
480,2205700350,11/4/2014,378500.0,4,1.75,1700,8640,1.0,0.0,0.0,3,7,850,850.0,1955,0.0,98006,47.5772,-122.15299999999999,1620,9000
481,5466000030,6/3/2014,328500.0,3,2.5,1950,8130,2.0,0.0,0.0,4,9,1950,0.0,1990,0.0,98042,47.3875,-122.161,2350,7691
485,8732131090,4/28/2015,295000.0,4,2.5,2160,7725,1.0,0.0,0.0,4,8,1460,700.0,1978,0.0,98023,47.3078,-122.37799999999999,2060,8250
487,1895000260,7/21/2014,207950.0,2,2.0,890,5000,1.0,0.0,0.0,3,6,890,0.0,1917,0.0,98118,47.5158,-122.264,1860,5000
491,2475200140,2/5/2015,370000.0,3,2.0,1680,5036,1.0,0.0,1.0,4,7,1680,0.0,1987,0.0,98055,47.4734,-122.186,1680,4921
492,7942100310,1/27/2015,232000.0,3,1.75,1300,11230,1.0,0.0,0.0,5,7,1300,0.0,1968,0.0,98042,47.3811,-122.087,1300,10794
494,1727500340,6/14/2014,397500.0,3,2.0,1510,6710,1.0,0.0,0.0,3,7,1070,440.0,1972,0.0,98034,47.7193,-122.21600000000001,1660,6600
497,7806300030,9/17/2014,299000.0,3,2.75,3080,19635,1.0,0.0,2.0,4,7,1610,1470.0,1958,0.0,98032,47.3841,-122.28399999999999,2424,12410
499,7852030960,11/6/2014,437500.0,3,2.5,2120,4500,2.0,0.0,0.0,3,7,2120,0.0,2000,0.0,98065,47.5322,-121.88,2530,4816
502,5467900070,5/2/2014,342000.0,3,2.0,1930,11947,1.0,0.0,0.0,4,8,1930,0.0,1966,0.0,98042,47.3672,-122.15100000000001,2200,12825
504,8906200070,2/10/2015,280000.0,3,1.5,1670,11610,1.0,0.0,0.0,4,7,1670,0.0,1963,0.0,98055,47.4404,-122.191,1930,10200
505,5379805885,5/21/2014,240000.0,2,1.75,1330,7200,1.0,0.0,0.0,3,7,1330,0.0,1993,0.0,98188,47.4467,-122.281,1450,11682
513,2827100070,11/5/2014,290000.0,4,1.0,1330,8184,1.5,0.0,0.0,3,7,1330,0.0,1949,0.0,98133,47.7343,-122.34700000000001,1220,660
515,4402700070,3/11/2015,300000.0,2,1.0,1100,7680,1.0,0.0,0.0,4,7,1100,0.0,1950,0.0,98133,47.7439,-122.339,1460,7680
516,1922059046,10/29/2014,308000.0,3,1.0,1980,39150,1.5,0.0,0.0,3,6,1580,400.0,1932,0.0,98030,47.3818,-122.225,1860,11811
520,1432400335,3/25/2015,288000.0,3,1.0,1190,7560,1.0,0.0,0.0,5,6,1190,0.0,1958,0.0,98058,47.452,-122.177,1190,7560
521,1180003090,9/6/2014,190000.0,2,1.0,630,6000,1.0,0.0,0.0,3,6,630,0.0,1943,2005.0,98178,47.4973,-122.221,1470,6840
523,3340401555,11/5/2014,235000.0,4,1.5,1690,11054,1.0,0.0,0.0,4,5,1690,0.0,1930,0.0,98055,47.4667,-122.215,1690,9040
524,7453000070,8/18/2014,275000.0,2,1.0,940,5000,1.0,0.0,0.0,3,6,940,0.0,1951,0.0,98126,47.5186,-122.374,940,5000
528,6381500700,11/5/2014,365000.0,4,1.0,1590,7085,1.5,0.0,0.0,3,6,1590,0.0,1944,0.0,98125,47.7315,-122.305,1320,7085
530,1545807610,4/29/2015,270500.0,3,2.5,1780,7848,1.0,0.0,0.0,3,7,1320,460.0,1978,0.0,98038,47.3608,-122.056,1680,7848
531,1843200240,5/5/2015,200000.0,2,1.5,1360,1898,2.0,0.0,0.0,3,7,1360,0.0,1978,0.0,98092,47.2852,-122.19,1360,1898
533,2008200060,6/24/2014,160000.0,3,1.5,1010,9600,1.0,0.0,0.0,4,7,1010,0.0,1962,0.0,98198,47.4097,-122.316,1400,9660
534,1521069070,2/18/2015,204000.0,3,1.0,1040,7405,1.0,0.0,0.0,4,6,1040,0.0,1971,0.0,98010,47.3105,-122.021,1580,7405
535,2459500310,2/18/2015,358000.0,3,2.25,1610,6655,2.0,0.0,0.0,4,7,1610,0.0,1985,0.0,98058,47.4296,-122.161,1780,7529
538,5466410030,4/10/2015,249000.0,3,2.0,1360,6082,1.0,0.0,0.0,3,7,1360,0.0,1994,0.0,98042,47.3577,-122.16,1360,6987
539,9485740340,3/10/2015,346900.0,4,2.5,1970,5106,2.0,0.0,0.0,3,8,1970,0.0,1999,0.0,98055,47.449,-122.205,2230,5109
541,2270000070,10/30/2014,280000.0,4,2.5,1560,4350,2.0,0.0,0.0,3,7,1560,0.0,2003,0.0,98056,47.5025,-122.186,1560,4350
542,1310900260,10/13/2014,318888.0,4,1.75,2320,12000,1.0,0.0,0.0,4,8,2270,50.0,1973,0.0,98032,47.3644,-122.28,2120,9880
544,7800800160,11/21/2014,375000.0,3,2.25,2120,18500,2.0,0.0,0.0,4,8,2120,0.0,1983,0.0,98031,47.3914,-122.169,2120,14479
547,7899800860,3/19/2015,259950.0,2,2.0,1070,649,2.0,0.0,0.0,3,9,720,350.0,2008,0.0,98106,47.5213,-122.35700000000001,1070,928
548,2473420140,9/23/2014,315000.0,4,2.75,2300,18360,1.0,0.0,0.0,4,7,1560,740.0,1979,0.0,98058,47.4518,-122.16,1870,9588
549,5000500055,5/28/2014,215000.0,2,1.0,1320,8865,1.0,0.0,0.0,4,6,1320,0.0,1943,0.0,98168,47.4949,-122.3,1190,6490
553,3294700310,9/2/2014,261000.0,2,1.0,750,8125,1.0,0.0,0.0,4,6,750,0.0,1943,0.0,98055,47.4727,-122.198,1340,8750
554,8718500075,11/17/2014,396000.0,3,1.5,1300,8280,1.0,0.0,0.0,5,7,1300,0.0,1956,0.0,98028,47.7403,-122.256,1570,8692
557,236400320,7/15/2014,238000.0,4,1.0,1400,7242,1.5,0.0,0.0,3,7,1400,0.0,1959,0.0,98188,47.4339,-122.291,1310,7314
559,8648100200,10/27/2014,331500.0,4,2.5,2050,10271,2.0,0.0,0.0,3,7,2050,0.0,1998,0.0,98042,47.3628,-122.075,2050,8103
561,1921069084,7/7/2014,404950.0,4,2.25,2340,217014,1.0,0.0,0.0,4,8,2340,0.0,1982,0.0,98092,47.2953,-122.083,2340,107898
565,7203102050,7/28/2014,435000.0,3,2.5,1840,5680,2.0,0.0,0.0,3,7,1840,0.0,2008,0.0,98053,47.6969,-122.02600000000001,1600,4697
566,561000075,12/31/2014,260000.0,3,1.0,1180,5350,1.5,0.0,0.0,4,6,1180,0.0,1959,0.0,98178,47.505,-122.259,1490,5350
569,4045500710,12/18/2014,405000.0,2,0.75,1160,15029,1.0,0.0,0.0,4,6,870,290.0,1937,0.0,98014,47.6929,-121.87,1870,25346
570,5104510270,7/18/2014,338900.0,4,2.5,1830,5612,2.0,0.0,0.0,3,7,1830,0.0,2003,0.0,98038,47.3572,-122.015,1830,5998
574,2473360060,1/2/2015,263500.0,3,1.75,1330,9917,1.0,0.0,0.0,3,7,1040,290.0,1981,0.0,98058,47.4478,-122.161,1330,9081
575,222069082,12/17/2014,300000.0,2,1.0,1220,75794,1.0,0.0,0.0,4,7,1220,0.0,1963,0.0,98038,47.4219,-122.007,2010,98010
576,8669160310,12/9/2014,266000.0,3,2.5,1805,3402,2.0,0.0,0.0,3,7,1805,0.0,2009,0.0,98002,47.3521,-122.212,2095,3402
579,8945200860,12/11/2014,180000.0,3,1.0,1384,8960,1.0,0.0,0.0,4,6,1384,0.0,1965,0.0,98023,47.3062,-122.37100000000001,1000,8470
581,7511800070,8/21/2014,264000.0,3,1.5,1820,10608,1.0,0.0,0.0,4,7,1820,0.0,1962,0.0,98003,47.3366,-122.306,1380,8976
584,5419800510,11/17/2014,268500.0,4,1.75,1420,7500,1.0,0.0,0.0,4,7,1080,340.0,1981,0.0,98031,47.4025,-122.176,1500,7260
585,192460060,7/15/2014,330000.0,3,1.75,1510,15744,1.0,0.0,0.0,3,7,1510,0.0,1985,0.0,98045,47.476000000000006,-121.755,1470,15744
588,1442740140,9/30/2014,370000.0,3,2.25,2110,13300,2.0,0.0,0.0,4,8,2110,0.0,1985,0.0,98038,47.3725,-122.06,2470,14000
591,3620069036,10/21/2014,265000.0,3,1.75,1820,32666,1.0,0.0,0.0,4,7,1820,0.0,1966,0.0,98022,47.1803,-121.97399999999999,2050,43560
592,2781280390,3/24/2015,290000.0,3,2.5,1610,2937,2.0,0.0,0.0,3,8,1610,0.0,2006,0.0,98055,47.4489,-122.18799999999999,1610,3049
593,9542830350,9/2/2014,296000.0,4,2.5,1780,3600,2.0,0.0,0.0,3,7,1780,0.0,2006,0.0,98038,47.3665,-122.01700000000001,2020,3802
594,1123049053,2/13/2015,360000.0,4,2.5,1840,9611,2.0,0.0,0.0,3,7,1840,0.0,1996,0.0,98178,47.4964,-122.251,1830,8505
595,8018600765,6/4/2014,240500.0,3,1.75,1460,10584,1.0,0.0,0.0,3,7,990,470.0,1997,0.0,98168,47.492,-122.31700000000001,1220,12012
596,3278600240,7/22/2014,372500.0,2,2.5,1400,2958,2.0,0.0,0.0,3,8,1400,0.0,2007,0.0,98126,47.5496,-122.37299999999999,1540,2385
601,3211230260,2/4/2015,399950.0,4,2.0,2420,31465,1.0,0.0,0.0,3,9,2420,0.0,1984,0.0,98092,47.3131,-122.115,2560,32186
602,4233400340,8/20/2014,185000.0,3,1.75,1430,10816,2.0,0.0,0.0,3,7,1430,0.0,1994,0.0,98010,47.3122,-121.99600000000001,1560,10816
604,3904901710,2/24/2015,435500.0,3,2.25,1450,4789,2.0,0.0,0.0,3,7,1450,0.0,1985,0.0,98029,47.5665,-122.01799999999999,1560,4490
608,1796380960,11/26/2014,223000.0,3,2.0,1670,6824,1.0,0.0,0.0,3,7,1300,370.0,1990,0.0,98042,47.3666,-122.084,1660,7586
610,3126049411,12/9/2014,340000.0,2,2.5,1100,1760,3.0,0.0,0.0,3,7,1100,0.0,1997,0.0,98103,47.6972,-122.35,1200,1415
614,5115000160,6/17/2014,242000.0,3,1.75,1280,7524,1.5,0.0,0.0,4,7,1280,0.0,1988,0.0,98031,47.3961,-122.18799999999999,1500,7777
615,2826049234,1/14/2015,425000.0,3,2.25,1820,8814,1.0,0.0,0.0,3,7,1280,540.0,1967,0.0,98125,47.7162,-122.309,1810,7515
618,9407110700,1/13/2015,175000.0,3,1.0,1250,9775,1.0,0.0,0.0,3,7,1250,0.0,1971,0.0,98045,47.4474,-121.771,1390,9650
619,1682500160,6/19/2014,210000.0,3,2.0,1440,7210,1.0,0.0,0.0,3,8,1440,0.0,1983,0.0,98092,47.3128,-122.184,1700,7245
620,8078570390,4/15/2015,260000.0,3,2.5,1920,7415,2.0,0.0,0.0,3,7,1920,0.0,1989,0.0,98031,47.4022,-122.171,1930,7536
622,9500900135,10/21/2014,200000.0,3,1.5,1210,10588,1.0,0.0,0.0,4,7,1210,0.0,1958,0.0,98002,47.2876,-122.212,1408,10588
624,6411600069,5/21/2014,325000.0,3,1.0,990,6750,1.0,0.0,0.0,4,6,990,0.0,1947,0.0,98133,47.7125,-122.331,1440,6860
625,7812800565,8/14/2014,289500.0,3,1.0,960,6400,1.0,0.0,0.0,4,6,820,140.0,1944,0.0,98178,47.496,-122.23899999999999,1200,6600
630,5437820310,5/23/2014,218000.0,3,1.0,960,9633,1.0,0.0,0.0,5,6,960,0.0,1982,0.0,98022,47.1951,-122.001,1080,8610
632,3204800370,12/12/2014,426700.0,3,1.75,2080,7700,1.0,0.0,0.0,5,7,1600,480.0,1968,0.0,98056,47.5375,-122.178,1680,7700
635,7199330390,6/24/2014,415000.0,3,1.75,1070,8000,1.0,0.0,0.0,3,7,1070,0.0,1977,0.0,98052,47.6978,-122.13,1200,7990
636,6131600060,8/15/2014,214000.0,3,1.0,1200,8316,1.0,0.0,0.0,4,6,1200,0.0,1953,0.0,98002,47.3221,-122.215,1200,8316
637,5379805460,1/21/2015,245000.0,3,1.5,1360,8910,2.0,0.0,0.0,5,7,1360,0.0,1949,0.0,98188,47.4488,-122.275,1220,8912
638,7212652180,7/1/2014,314500.0,3,2.0,2050,13303,1.0,0.0,0.0,3,8,2050,0.0,1993,0.0,98003,47.2681,-122.31,2180,11590
640,4315700060,3/3/2015,378000.0,2,2.0,1300,3850,1.0,0.0,0.0,3,7,800,500.0,1963,0.0,98136,47.5395,-122.39,950,5500
641,3329500060,7/28/2014,305000.0,4,2.5,2250,9091,1.0,0.0,0.0,3,7,1340,910.0,1982,0.0,98001,47.33600000000001,-122.26899999999999,1540,7802
644,7852180340,9/30/2014,430000.0,3,2.5,2360,6699,2.0,0.0,0.0,3,7,2360,0.0,2003,0.0,98065,47.5317,-121.853,2360,4744
645,1545804340,4/9/2015,240000.0,3,1.75,1760,6500,1.0,0.0,0.0,3,7,1150,0.0,1987,0.0,98038,47.3647,-122.05,1760,8125
648,922049078,11/18/2014,157000.0,1,1.0,870,26326,1.0,0.0,0.0,3,6,870,0.0,1939,0.0,98198,47.4152,-122.3,1250,10608
649,2586800270,4/7/2015,425000.0,4,1.0,1260,7645,1.5,0.0,0.0,3,6,1260,0.0,1925,0.0,98146,47.5044,-122.35,1170,7649
650,4338800370,11/17/2014,220000.0,3,1.0,1000,6020,1.0,0.0,0.0,3,6,1000,0.0,1944,0.0,98166,47.4793,-122.346,1300,8640
652,3226200105,5/23/2014,325000.0,3,1.0,1920,6862,1.0,0.0,2.0,3,7,1120,800.0,1952,0.0,98118,47.5193,-122.274,2000,6900
654,7849202231,7/23/2014,337000.0,3,2.5,1470,3976,2.0,0.0,0.0,3,7,1470,0.0,1999,0.0,98065,47.526,-121.82600000000001,1490,4400
660,192460310,3/24/2015,269900.0,3,1.75,1140,22267,1.0,0.0,0.0,3,7,1140,0.0,1986,0.0,98045,47.4761,-121.758,1150,15625
663,6798100662,5/27/2014,312000.0,3,1.5,1255,1374,3.0,0.0,0.0,3,7,1255,0.0,2004,0.0,98125,47.7145,-122.311,1307,1232
664,1775920350,11/24/2014,323000.0,3,1.0,1290,12231,1.0,0.0,0.0,3,7,1290,0.0,1976,0.0,98072,47.7404,-122.11,1390,11632
665,2525500260,11/24/2014,331000.0,3,1.75,1300,9079,1.0,0.0,0.0,3,7,1300,0.0,1986,0.0,98059,47.4834,-122.15899999999999,1890,7369
666,6145600041,5/14/2014,306000.0,3,1.5,1220,1086,3.0,0.0,0.0,3,8,1220,0.0,2007,0.0,98133,47.7049,-122.353,1220,1422
668,5151600340,7/9/2014,290000.0,3,1.5,1950,15954,1.0,0.0,0.0,4,8,1950,0.0,1959,0.0,98003,47.33600000000001,-122.319,1940,12667
671,5101405124,9/12/2014,435000.0,4,2.5,1700,6380,1.0,0.0,0.0,4,7,850,0.0,1940,0.0,98115,47.6988,-122.319,1380,6380
674,1402200340,8/13/2014,385000.0,3,1.75,1800,18000,1.0,0.0,0.0,3,8,1200,600.0,1968,0.0,98058,47.4406,-122.146,1800,18000
676,7846700310,6/23/2014,280000.0,2,1.0,1010,3000,1.0,0.0,0.0,4,7,1010,0.0,1925,0.0,98045,47.4965,-121.785,1150,7000
677,3348401740,1/27/2015,188000.0,2,1.5,1120,17487,1.0,0.0,0.0,3,6,1120,0.0,1924,0.0,98178,47.5024,-122.271,1690,8056
680,5029450160,8/15/2014,222000.0,3,2.0,1440,7187,1.0,0.0,0.0,4,7,970,470.0,1981,0.0,98023,47.291000000000004,-122.368,1440,7187
683,3438500486,10/16/2014,413000.0,4,3.5,2380,5809,2.0,0.0,0.0,4,7,1750,630.0,1995,0.0,98106,47.5536,-122.359,1620,5775
684,5102400105,10/13/2014,400000.0,4,1.0,1420,4875,1.5,0.0,0.0,3,7,1420,0.0,1930,0.0,98115,47.6942,-122.321,1110,5413
686,1321710030,5/19/2014,320000.0,3,2.5,2680,7757,2.0,0.0,0.0,3,8,2680,0.0,1990,0.0,98023,47.2918,-122.346,2430,8231
688,1566100400,9/24/2014,387500.0,3,1.0,1220,8329,1.0,0.0,0.0,3,6,1220,0.0,1946,0.0,98115,47.6982,-122.29799999999999,1490,8322
